,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas
372,0.9372434017595308,0.9379754242246928,0.23570913813995478,0.23571095357708355,0.004473374049073181,0.02513747054202671,0.04656319290465632,0.004446958224932931,0.4336734693877551,0.38425925925925924,0.9426229508196722,1.0,0.0,0.15384615384615385,0.0952572347266881,0.5991418247515807,0.2042304138001848,0.00434583714547118,0.20232154480364506,0.9213698321505013,1.0,0.4511484160988973,0.23554866395009197,0.6126811732762247,0.910600853899823,0.46646005509641875,0.5404086265607264
45,0.363049853372434,0.366296079578701,0.1704483945341337,0.17045586135021423,0.017438122790099646,0.06912804399057344,0.12084257206208426,0.018086457770487133,0.4846938775510204,0.44907407407407407,0.2848360655737705,0.0,1.0,0.23076923076923078,0.9106712218649518,0.5197606142728094,0.07588048054215013,0.007548032936870996,0.0477326968973747,1.0,1.0,0.5885837372105547,0.26699361725145154,0.780679949520058,0.9756846818702489,0.48973829201101926,0.9973893303064699
476,0.026392961876832845,0.03393797542422469,0.025532233456580795,0.025531504088052874,0.0016072002571520412,0.01728201099764336,0.014412416851441241,0.0019055840043247006,0.5969387755102041,0.44907407407407407,0.2725409836065574,0.0,1.0,0.6153846153846154,0.06651929260450161,0.6143857271906052,0.45641236266557145,0.012580054894784996,0.6835539162508136,0.517179227216402,0.0,0.34918405094706284,0.33518445061483537,0.34536693563807414,0.23143809226283454,0.5734159779614325,0.14665153234960274
157,0.6480938416422287,0.6588648332358105,0.17999853498756713,0.17999745838918121,0.0014732669023893711,0.018067556952081697,0.007760532150776054,0.0014464163611717224,0.46938775510204084,0.37037037037037035,0.2807377049180328,1.0,0.0,0.15384615384615385,0.34475482315112543,0.4855465221318879,0.13748844850600678,0.019213174748398898,1.0,0.4367466486425594,0.0,0.34063824307555435,0.3955501063791425,0.23025737121878465,0.06971779652192024,0.4623278236914601,0.09886492622020432
914,0.07565982404692081,0.08952603861907549,0.0063987520479350775,0.006398912184122862,0.007339547840994321,0.029065200314218383,0.02771618625277162,0.008577935603716119,0.5867346938775511,0.4537037037037037,0.2766393442622951,0.0,1.0,0.0,0.19031350482315115,0.5433604336043361,0.6699866516069412,0.021843549862763035,0.6939683228466045,0.696744395629154,0.0,0.5010184729929058,0.4133280444268148,0.4890053156908486,0.33973758200562326,0.5638429752066115,0.7982973893303065
171,0.2697947214076246,0.32241076653013456,0.17360937240495167,0.17360861917120762,0.009134254794814101,0.0816967792615868,0.02993348115299335,0.009949312894800584,0.5357142857142857,0.4166666666666667,0.26844262295081966,0.0,1.0,0.0,0.6807676848874599,0.619579945799458,0.05965704897833453,0.07833943275388838,0.8873942286830115,0.19533626225076037,0.0,0.5231205075975743,0.6046301972521727,0.34536693563807414,0.030250963240653985,0.5192148760330578,0.9488081725312145
16,0.7636363636363637,0.7630193095377413,0.1903814278327059,0.19038236415416537,0.003026893817636344,0.012568735271013355,0.031042128603104215,0.0035758414010968465,0.5867346938775511,0.4537037037037037,0.25614754098360654,0.0,1.0,0.0,0.06541398713826367,0.38290424570912374,0.18564534346442138,0.0033165599268069534,0.2767411586027338,1.0,1.0,0.41200159209571313,0.17208178572716457,0.5592565681288003,0.9200249921899406,0.5709366391184573,0.2036322360953462
511,0.007624633431085044,0.014043300175541252,0.08198670513304739,0.08198725600556285,0.006107360977177756,0.01178318931657502,0.025498891352549888,0.0065809774936389075,0.4744897959183674,0.4166666666666667,0.32786885245901637,0.0,1.0,0.0,0.01889067524115756,0.40774616079494125,0.6149502002258959,0.010635864592863678,0.8724235192015621,1.0,1.0,0.48247524057034485,0.31556741552774875,0.5278213315996788,0.7023326043944601,0.5128099173553718,0.5404086265607264
48,0.36129032258064514,0.36161497952018723,0.1752740713509405,0.17527436543738067,0.0021429336762027215,0.009426551453260016,0.022172949002217297,0.00238236285780428,0.5561224489795918,0.41203703703703703,0.2848360655737705,0.0,1.0,0.23076923076923078,0.9062500000000001,0.3943089430894309,0.26655714139028647,0.0033165599268069534,0.3801258407463658,1.0,1.0,0.37760764205942265,0.17208178572716457,0.5056407510803472,0.8789961470373843,0.5326446280991736,0.1326901248581158
191,0.35777126099706746,0.3633703920421299,0.04206785618477401,0.042067688237346156,0.004553734061930784,0.01021209740769835,0.01662971175166297,0.00504012420752744,0.5153061224489796,0.4166666666666667,0.32786885245901637,0.0,1.0,0.0,0.8838424437299036,0.26603432700993673,1.0,0.010635864592863678,1.0,0.9295933310803199,0.5,0.4529278171899511,0.31556741552774875,0.4497686335997552,0.5070811204831823,0.5293388429752066,0.28944381384790013
546,0.2686217008797654,0.3013458162668227,0.23085807744436077,0.2308588460748431,0.014491588985320904,0.062058130400628436,0.04988913525498891,0.014779889222934696,0.4744897959183674,0.37962962962962965,0.2520491803278688,1.0,0.0,0.11538461538461539,0.6817725080385852,0.7568879855465221,0.4276619776157716,0.049977127172918565,0.7321544803645043,0.534752731778754,0.0,0.5698297862377373,0.5352493599221089,0.5474014302650198,0.21685931479745912,0.4800275482093664,0.9998864926220205
515,0.8005865102639296,0.8063194850789935,0.08602064668291934,0.08602031048427357,0.0035090538947819567,0.012568735271013355,0.014412416851441241,0.00354317132976634,0.39285714285714285,0.37962962962962965,0.32786885245901637,0.0,1.0,0.0,0.007234726688102894,0.4496386630532972,0.7583940856350755,0.012351326623970723,0.9396832284660447,0.9195674214261574,0.0,0.4267987169581607,0.33518445061483537,0.4259818731117824,0.3845673227116526,0.4754820936639118,0.28240635641316686
837,0.025219941348973606,0.11117612638970158,0.11615098846838591,0.11616265438935947,0.3242794385513768,0.4807541241162608,0.3968957871396896,0.35802365466305286,0.17346938775510204,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.06159565916398714,0.5702348690153568,0.9302803162542356,0.12145471180237877,0.18192666522022133,0.3817731215500732,1.0,0.8855095876940366,0.6772204392196459,0.8449653906459137,0.5424346558367178,0.5272038567493113,1.0
843,0.02404692082111437,0.10942071386775892,0.12359064071408155,0.12360214426856687,0.328351012536162,0.5168892380204242,0.417960088691796,0.36344433415459426,0.1683673469387755,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.552393857271906,0.9358250333709827,0.1206541628545288,0.16174875244087655,0.350343584544328,1.0,0.8867738989955749,0.6761746781580181,0.8429003021148036,0.5396230344683953,0.5288567493112947,1.0
480,0.011143695014662757,0.014043300175541252,0.0026332349432702544,0.0026454832457159876,0.03128683167255973,0.07619795758051846,0.1917960088691796,0.017283743908499297,0.14795918367346939,0.25925925925925924,0.2766393442622951,0.0,1.0,0.6153846153846154,0.028034565916398715,0.26061427280939475,0.02782626553034192,0.005832570905763952,0.013777392059014959,0.967669257632083,1.0,0.6478893025215987,0.23554866395009197,0.8520019886037707,1.0,0.21632231404958674,0.9996594778660614
283,0.9302052785923753,0.9327091866588648,0.016723544014960855,0.01672354131966977,0.0032411871852566164,0.01335428122545169,0.017738359201773836,0.0026534223558745767,0.39285714285714285,0.3055555555555556,0.9528688524590164,0.0,1.0,1.0,0.11163585209003216,0.4483965672990063,0.6980182770304959,0.006404391582799635,0.6003471468865264,1.0,1.0,0.41883823839291995,0.2806245717788756,0.47057248843168,0.6602103509320004,0.36949035812672176,0.25300794551645855
882,0.02287390029325513,0.10649502633118783,0.17910131560211648,0.17911240729144146,0.2539912139719276,0.5129615082482325,0.4223946784922395,0.2765957989861558,0.20918367346938777,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.6592140921409213,0.9470171475510833,0.11836688014638608,0.1586027337817314,0.33062971724681756,1.0,0.8606682119360353,0.6730013342468718,0.837622853646411,0.5339477246693742,0.518732782369146,1.0
925,0.03519061583577713,0.10356933879461673,0.018698490368349092,0.01870090486663675,0.08898532090431802,0.12175962293794187,0.09312638580931264,0.08748917484843512,0.21428571428571427,0.4074074074074074,0.2725409836065574,0.0,1.0,0.0,0.08862540192926045,0.4691734417344173,0.37200944655508783,0.10006861848124426,0.7512475591234542,0.49633885321617655,0.0,0.7540680386785605,0.6425300205546141,0.6394508394202455,0.18863896698948243,0.45902203856749313,1.0
225,0.6539589442815249,0.6588648332358105,0.0652787137803276,0.06527846150833562,0.0036965605914496946,0.014925373134328358,0.014412416851441241,0.003467621789814544,0.29591836734693877,0.4537037037037037,0.9487704918032787,1.0,0.0,0.4230769230769231,0.6658963022508039,0.37635501355013545,0.9315124756135127,0.008462946020128087,0.690062920373183,1.0,0.0,0.431996441197818,0.31556741552774875,0.438295919538032,0.47235238987816314,0.43553719008264463,0.26322360953461976
26,0.03695014662756598,0.04798127559976594,0.5027314262331186,0.5027422240126136,0.05426979534983392,0.0997643362136685,0.1729490022172949,0.04811612372666483,0.14285714285714285,0.47685185185185186,0.9610655737704918,1.0,0.0,0.11153846153846154,0.07465836012861737,0.47414182475158084,0.12855529315124753,0.013838060384263494,0.10859188544152742,0.9641770868536668,1.0,0.7038233710285408,0.38249612347192674,0.8343722513289227,0.9489742788711861,0.40461432506887046,1.0
956,0.02287390029325513,0.1117612638970158,0.04787343130650985,0.047877049858684344,0.15493410478945677,0.15710919088766692,0.1164079822616408,0.15329843931495965,0.20918367346938777,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.45370370370370366,0.3812506417496663,0.1296889295516926,0.7529832935560858,0.5323870677030528,0.0,0.8104235442860154,0.6823050016227327,0.6854564228077555,0.1933250026033531,0.462534435261708,1.0
1072,0.02287390029325513,0.12229373902867174,0.2311668743444009,0.23117134977665815,0.16822029358191365,0.25765907305577374,0.19290465631929046,0.16836087360791677,0.20918367346938777,0.44907407407407407,0.26434426229508196,0.0,1.0,0.0,0.057777331189710616,0.5706865401987352,0.4039429099496868,0.14501372369624885,0.4871989585593404,0.34335924298749576,0.0,0.8187820467795182,0.6994338465976706,0.7125702703736281,0.20483182338852443,0.46893939393939393,1.0
437,0.19296187683284458,0.19426565242832067,0.10573070476687486,0.10573036539160913,0.0017679202828672453,0.007069913589945012,0.013303769401330377,0.0018379467472732613,0.49489795918367346,0.4027777777777778,0.2725409836065574,0.0,1.0,0.34615384615384615,0.4861334405144695,0.2854561878952123,0.5261320464113358,0.004231473010064044,0.6055543501844217,1.0,1.0,0.35857273301959686,0.1962064115971296,0.4259818731117824,0.7473706133499949,0.4933195592286501,0.08796821793416573
1089,0.02404692082111437,0.1211234640140433,0.37842721648201844,0.3784310235108671,0.15611271831136828,0.22545168892380205,0.17405764966740578,0.15684339728925187,0.22448979591836735,0.4074074074074074,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.533423667570009,0.3657459698120957,0.14169716376944191,0.5532653504013885,0.33693815478202094,0.0,0.8111961789702886,0.6957556525188417,0.693296110749933,0.185514943246902,0.4711432506887052,1.0
364,0.38064516129032255,0.3844353423054418,0.07290354746555669,0.07291320576338055,0.021536483445837352,0.046347211311861744,0.1541019955654102,0.022268226900791967,0.42346938775510207,0.4398148148148148,0.9426229508196722,1.0,0.0,0.15384615384615385,0.7731109324758842,0.5755420054200542,0.06314816716295307,0.006404391582799635,0.12855283141679325,0.9758927565619016,1.0,0.609983376647702,0.2806245717788756,0.817124937856132,0.9821409976049151,0.48787878787878786,0.9998864926220205
229,0.17595307917888564,0.1802223522527794,0.2142500905156884,0.21424973365062908,0.0032679738562091504,0.007855459544383346,0.014412416851441241,0.0033438328476637965,0.4336734693877551,0.4074074074074074,0.8790983606557377,1.0,0.0,0.23076923076923078,0.3640474276527331,0.23159439927732609,0.9210391210596571,0.00651875571820677,1.0,0.9195674214261574,1.0,0.4196576994216947,0.2806245717788756,0.4259818731117824,0.5471206914505884,0.4831267217630854,0.17582292849035186
37,0.36422287390029323,0.36746635459332944,0.163519723797612,0.16352670822799362,0.015616629165327333,0.06991358994501179,0.11529933481152993,0.01674596390620729,0.5051020408163265,0.4444444444444444,0.2807377049180328,0.0,1.0,0.23076923076923078,0.914991961414791,0.5517163504968382,0.08183591744532294,0.007548032936870996,0.046322412670861346,0.9892981863242086,1.0,0.5774156540469668,0.26699361725145154,0.7713488087498566,0.9726647922524212,0.509504132231405,0.9959137343927355
669,0.04809384164222874,0.052077238150965474,0.09185482903312966,0.09185408897555758,0.001312546876674167,0.007855459544383346,0.008869179600886918,0.001516861202478127,0.5459183673469388,0.49074074074074076,0.2807377049180328,1.0,0.0,0.11153846153846154,0.12077974276527331,0.47481933152664857,0.7199917856042715,0.007548032936870996,0.9096333261011065,0.8748451053283768,0.0,0.32932968087846226,0.26699361725145154,0.34536693563807414,0.36509424138290125,0.5571625344352616,0.08444948921679908
749,0.5577712609970674,0.5599765944997074,0.039280383958968046,0.03927981354214404,0.0021161470052501875,0.007069913589945012,0.009977827050997782,0.003333623450373013,0.7193877551020408,0.6712962962962963,0.32786885245901637,0.0,1.0,0.0,0.6172628617363344,0.2145438121047877,1.0,0.00651875571820677,0.9013885875461055,1.0,0.5,0.37636674393013514,0.25206447657855835,0.38242380205744003,0.5070811204831823,0.7880165289256198,0.09886492622020432
1102,0.04281524926686217,0.12229373902867174,0.629500289738845,0.6295029281306759,0.10377156327011679,0.14375490966221524,0.11197339246119734,0.1071266953023245,0.35714285714285715,0.4166666666666667,0.26844262295081966,0.0,1.0,0.0,0.1080184887459807,0.5161472448057813,0.34726357942293873,0.11619396157365049,0.7361683662399653,0.4367466486425594,0.0,0.769684624569783,0.6653564602791101,0.6530268843932846,0.17609080495678434,0.48677685950413224,1.0
374,0.4117302052785924,0.4218841427735518,0.13770335206609866,0.13770373279144535,0.00886638808528876,0.0204241948153967,0.028824833702882482,0.009058287746247472,0.4642857142857143,0.39814814814814814,0.8114754098360656,1.0,0.0,0.23076923076923078,0.8692725080385852,0.3860659439927732,0.955334223226204,0.014524245196706313,0.8062486439574745,0.791370958657204,0.0,0.520100208377233,0.38249612347192674,0.5133657118819075,0.4844319483494742,0.481267217630854,0.7678774120317821
469,0.08973607038123167,0.0930368636629608,0.0017344844667181488,0.0017343230197173075,0.0023840137147755278,0.010997643362136685,0.01662971175166297,0.002452807699110685,0.5255102040816326,0.375,0.2807377049180328,0.0,1.0,0.0,0.22538183279742766,0.4441056910569105,0.6577677379607763,0.006633119853613906,0.5931872423519201,0.9295933310803199,1.0,0.3881903959167428,0.25206447657855835,0.4497686335997552,0.680620639383526,0.48677685950413224,0.16685584562996597
1103,0.0017595307917888563,0.4517261556465769,0.0009667631549534302,0.0009753048744372536,0.38529947498124933,0.6669285153181461,0.46895787139689576,0.36895919533614313,0.1377551020408163,0.4027777777777778,0.26844262295081966,0.0,1.0,0.038461538461538464,0.0044212218649517685,0.9583333333333333,0.1365643289865489,0.649245196706313,0.9005207203297896,0.20029289174270587,0.0,0.9030226405375664,0.9329631098770329,0.799227503919844,0.06924919296053318,0.44455922865013775,1.0
687,0.5278592375366569,0.5336454066705676,0.05533113431045419,0.05533023897185476,0.001366120218579235,0.01178318931657502,0.007760532150776054,0.0016454996083419965,0.5612244897959183,0.49074074074074076,0.9528688524590164,1.0,0.0,0.39615384615384613,0.9217242765273312,0.5057588075880759,0.35825033370982645,0.009149130832570905,0.9362117596007811,0.7183733243212798,0.0,0.3332396806443305,0.3256644188813963,0.29760220276109983,0.1816619806310528,0.5836776859504131,0.09398410896708287
32,0.36656891495601174,0.3698069046225863,0.16039009300250268,0.1604007847888219,0.02892960462873674,0.07855459544383346,0.16518847006651885,0.030237937660909674,0.47959183673469385,0.4398148148148148,0.2848360655737705,0.0,1.0,0.23076923076923078,0.9195136655948554,0.38866305329719963,0.04846493479823391,0.007548032936870996,0.03211108700368844,1.0,1.0,0.6399288239563579,0.26699361725145154,0.8321924356571953,0.9895865875247318,0.49414600550964183,0.9998864926220205
867,0.021700879765395895,0.11117612638970158,0.15105930149528773,0.1510724122973027,0.3344851601842923,0.5483110761979576,0.5110864745011087,0.36727566572289294,0.15816326530612246,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.053054662379421226,0.6301942186088527,0.8687750282369853,0.12637236962488563,0.15849425037969192,0.3123803086628365,1.0,0.8886469527756315,0.6833147019580975,0.8624804007801445,0.5736228262001458,0.5238292011019283,1.0
893,0.02287390029325513,0.10942071386775892,0.1928360086195594,0.192847178679028,0.22648130290367513,0.49803613511390415,0.42350332594235035,0.24777849895825863,0.19387755102040816,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.7265130984643179,0.9737139336687546,0.12248398902104299,0.17444131047949665,0.3323194773008899,1.0,0.8490084521551825,0.6782301395550107,0.8386936402921717,0.5204102884515256,0.5215564738292011,1.0
194,0.6117302052785923,0.6138092451726156,0.08664662119218651,0.08664588197400803,0.0016607735990571092,0.007855459544383346,0.007760532150776054,0.0017983853327714762,0.49489795918367346,0.4398148148148148,0.9426229508196722,1.0,0.0,0.15384615384615385,0.7552250803858521,0.22583559168925021,0.7946401067871445,0.0050320219579139975,0.8191581688001736,1.0,0.0,0.3524150687176606,0.25206447657855835,0.34536693563807414,0.4029469957305009,0.5171487603305784,0.07514188422247448
1034,0.11436950146627566,0.11293153891164423,0.17398529556222914,0.17398397818179415,0.0,0.0,0.0,0.0,0.6122448979591837,0.4305555555555556,0.26844262295081966,0.0,1.0,0.0,0.28858520900321544,0.0,0.4866002669678612,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2467458086014787,0.5763774104683196,0.0
1041,0.02404692082111437,0.12287887653598596,0.18112493453578243,0.1811287733633384,0.16538090646094503,0.23959151610369206,0.1541019955654102,0.16314182971286836,0.1836734693877551,0.4027777777777778,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.50903342366757,0.3589690933360714,0.14421317474839887,0.5264699500976351,0.39653035935563813,0.0,0.8170494720329659,0.6984962677148319,0.693296110749933,0.1820264500676872,0.46088154269972453,1.0
503,0.3161290322580645,0.3259215915740199,0.0193757161376438,0.019375793598638072,0.003830493946212365,0.046347211311861744,0.037694013303769404,0.004900510699575978,0.6530612244897959,0.49074074074074076,0.32786885245901637,0.0,1.0,0.0,0.7809485530546624,0.7156729900632339,0.8133278570695144,0.016468435498627632,0.30646561076155354,0.4528556944913822,0.0,0.4355786565521763,0.37553640330316257,0.4800565987227045,0.41242320108299496,0.6254820936639118,0.6043132803632236
1104,0.0011730205278592375,0.1299005266237566,0.00182554409538343,0.0018350526812100421,0.429926068788171,0.6307934014139828,0.442350332594235,0.4068707712357378,0.1326530612244898,0.41203703703703703,0.26844262295081966,0.0,1.0,0.038461538461538464,0.003014469453376206,0.529810298102981,0.5920525721326625,0.1868709972552607,0.21707528748101543,0.25368930945139123,0.0,0.9141673105289035,0.7389924633082109,0.8146774255229646,0.3002186816619807,0.43822314049586775,1.0
1013,0.02404692082111437,0.12170860152135751,0.1508133599141493,0.15081760654559068,0.17223829422479375,0.2152395915161037,0.14745011086474502,0.1700916216836368,0.1989795918367347,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.5224706413730804,0.3935722353424376,0.1422689844464776,0.5873291386417878,0.4619803987833727,0.0,0.8211936035213411,0.6966932314016805,0.7056101571761826,0.199573050088514,0.46150137741046826,1.0
800,0.02287390029325513,0.03159742539496782,0.07467107126656933,0.07467057572964739,0.002625093753348334,0.02199528672427337,0.01662971175166297,0.0032075373938318394,0.6275510204081632,0.47685185185185186,0.35040983606557374,0.0,1.0,0.0,0.05606913183279743,0.5888663053297198,0.5676147448403327,0.013838060384263494,0.6021913647211976,0.6479666554015997,0.0,0.39778979653953317,0.35256572067361436,0.3982561474626181,0.28782672081641153,0.5933884297520661,0.2615209988649262
579,0.6093841642228739,0.6108835576360445,0.1072924982740977,0.1072918363122049,0.0017143469409621772,0.006284367635506678,0.008869179600886918,0.0018971612515598045,0.5153061224489796,0.4305555555555556,0.2766393442622951,1.0,0.0,0.3076923076923077,0.46332395498392287,0.2091237579042457,1.0,0.005832570905763952,0.8915165979605121,1.0,0.5,0.35552902062700475,0.23554866395009197,0.3649087919232093,0.5070811204831823,0.5301652892561983,0.07627695800227016
160,0.20175953079178885,0.20421299005266239,0.18300640374823995,0.18300564900000024,0.0011786135219114969,0.006284367635506678,0.007760532150776054,0.0012131316330773242,0.4846938775510204,0.4166666666666667,0.26024590163934425,1.0,0.0,0.15384615384615385,0.5105506430868167,0.40774616079494125,0.8859225793202588,0.005832570905763952,0.8915165979605121,1.0,0.0,0.31884057971014496,0.23554866395009197,0.34536693563807414,0.4492346141830678,0.4889807162534435,0.06617480136208856
680,0.9096774193548387,0.919836161497952,0.1663838311622327,0.16638332084419838,0.0037769206043072965,0.02670856245090338,0.026607538802660754,0.004285904982670824,0.5561224489795918,0.4537037037037037,0.9036885245901639,1.0,0.0,0.23076923076923078,0.11083199356913183,0.5420054200542005,0.42499229900400454,0.015439158279963403,0.6684747233673248,0.36915624647966655,0.0,0.4341504530448831,0.3955501063791425,0.3982561474626181,0.21550557117567426,0.5450413223140496,0.381044267877412
1055,0.02404692082111437,0.11995318899941486,0.20886266443213322,0.208866176454353,0.15964855887710275,0.19560094265514533,0.13747228381374724,0.15971504551221694,0.20918367346938777,0.41203703703703703,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.4722222222222222,0.34603142006366155,0.13975297346752058,0.6412453894554133,0.4232285682099808,0.0,0.8134672566786074,0.6939165554794273,0.6827412138131478,0.17546600020826825,0.468732782369146,1.0
162,0.26099706744868034,0.459918080748976,0.36763560289653424,0.36763562422936774,0.11531661845065895,0.2820109976433621,0.1352549889135255,0.0922209752577809,0.32653061224489793,0.375,0.2725409836065574,1.0,0.0,0.23076923076923078,0.657556270096463,0.3459801264679313,0.02679946606427765,0.28842634949679774,0.9519418528965068,0.03830122789230597,0.0,0.7804078574606074,0.8066063250513864,0.4800565987227045,0.013589503280224936,0.3554407713498623,1.0
705,0.16129032258064516,0.17261556465769456,0.09079466932098769,0.09079481585529998,0.00846458802100075,0.029065200314218383,0.03436807095343681,0.0101228726487439,0.5918367346938775,0.47685185185185186,0.2807377049180328,0.0,1.0,0.0,0.40514469453376206,0.3416892502258356,0.7861176712188109,0.018412625800548945,0.5827728357561293,0.5424129773572153,0.0,0.5154175739270914,0.38916735783058676,0.4890053156908486,0.39862542955326463,0.5790633608815428,0.7002270147559592
861,0.02287390029325513,0.1117612638970158,0.1453372917141943,0.1453494364336607,0.3163773706203793,0.4626865671641791,0.4057649667405765,0.3475414112296734,0.1377551020408163,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.6202574525745257,0.9266865181230105,0.1256861848124428,0.20156216098936866,0.3892080657879914,1.0,0.8830043782632109,0.6823050016227327,0.8510076867184213,0.5442570030198896,0.5241046831955922,1.0
152,0.6058651026392962,0.6120538326506729,0.014056141565005575,0.014055494629779411,0.001955426979534983,0.0204241948153967,0.015521064301552107,0.0026161580557632173,0.6836734693877551,0.5185185185185185,0.8954918032786885,0.0,1.0,0.0,0.7415594855305466,0.5756549232158988,0.5167881712701509,0.009949679780420861,0.5737687133868518,0.5493973189140475,0.0,0.3685467443983986,0.33518445061483537,0.3649087919232093,0.2620535249401229,0.6570936639118458,0.1712826333711691
984,0.02287390029325513,0.12287887653598596,0.12250380778327744,0.12250773664238061,0.17837244187292403,0.192458758837392,0.14634146341463414,0.17505900393546742,0.20918367346938777,0.4444444444444444,0.26434426229508196,0.0,1.0,0.0,0.057777331189710616,0.4779810298102981,0.36040661258856144,0.14592863677950593,0.6837708830548926,0.4324659231722428,0.0,0.8247289925311981,0.7002993040279831,0.6958201078435121,0.18275538894095594,0.4579889807162534,1.0
858,0.02404692082111437,0.1181977764774722,0.13818379233698574,0.1381969052141138,0.3227525983070824,0.49410840534171246,0.4312638580931264,0.35317801947391486,0.1683673469387755,0.47685185185185186,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.6709575429087623,0.9144676044768456,0.1328911253430924,0.19885007593838147,0.3933761405880365,1.0,0.885017911076772,0.6911038188309112,0.8624804007801445,0.5504529834426741,0.5216942148760331,1.0
926,0.029912023460410556,0.10005851375073142,0.019556868390068184,0.019559443917471626,0.09720882888674595,0.13904163393558522,0.10532150776053215,0.09645430184440419,0.22959183673469388,0.4074074074074074,0.2766393442622951,0.0,1.0,0.0,0.0752612540192926,0.4543812104787714,0.3789916829243249,0.10235590118938699,0.6666305055326535,0.4484623183507941,0.0,0.7630352836505818,0.6463524575384948,0.6463727102374851,0.19217952723107362,0.46411845730027546,1.0
111,0.5706744868035191,0.5763604447045055,0.056454794011435314,0.05645534899886401,0.003964427300975035,0.03534956794972506,0.02993348115299335,0.004865033043990506,0.6122448979591837,0.48148148148148145,0.3012295081967213,0.0,1.0,0.0,0.5631028938906752,0.6881210478771455,0.6577677379607763,0.011550777676120767,0.28444348014753745,0.8390221921820434,1.0,0.4390203928730304,0.3256644188813963,0.5278213315996788,0.680620639383526,0.5964876033057851,0.583427922814983
226,0.6275659824046921,0.6290228203627852,0.06902118393472846,0.06902068930838451,0.0019286403085824494,0.00864100549882168,0.011086474501108648,0.001937743605790668,0.3979591836734694,0.4398148148148148,0.8709016393442623,1.0,0.0,0.23076923076923078,0.6970458199356914,0.2851174345076784,0.8133278570695144,0.004574565416285452,0.6661965719244956,1.0,1.0,0.3671653672356068,0.23554866395009197,0.3982561474626181,0.6017390398833697,0.4739669421487603,0.09772985244040863
845,0.02287390029325513,0.10942071386775892,0.12559395254471772,0.12560448877158406,0.3512268295296261,0.4838963079340141,0.4212860310421286,0.38473475602986146,0.1683673469387755,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.47098012646793136,0.9729951740425095,0.12248398902104299,0.18192666522022133,0.3110285006195787,0.0,0.8936105452927818,0.6782301395550107,0.8299743776052622,0.49338748307820474,0.5223140495867769,1.0
103,0.6709677419354839,0.6752486834406085,0.008562586692997136,0.0085625853129868,0.003160827172399014,0.018853102906520033,0.017738359201773836,0.0038019795510876963,0.5969387755102041,0.47685185185185186,0.29713114754098363,0.0,1.0,0.0,0.3134043408360129,0.5598464317976513,0.818769894239655,0.009949679780420861,0.4993490995877631,1.0,1.0,0.4163330289620942,0.3047491976488406,0.47057248843168,0.5989794855774236,0.5829201101928374,0.3127128263337117
421,0.5695014662756598,0.5710942071386775,0.05257871601249725,0.052578304619873256,0.0020357869923925856,0.00864100549882168,0.012195121951219513,0.002092415974746035,0.45408163265306123,0.42592592592592593,0.8709016393442623,1.0,0.0,0.15384615384615385,0.817524115755627,0.3136856368563685,0.7433001334839305,0.004574565416285452,0.6661965719244956,1.0,1.0,0.37252698368101894,0.23554866395009197,0.41271176718038927,0.6372487764240342,0.4865013774104683,0.10896708286038592
419,0.8129032258064516,0.8174370977179637,0.10413409908302954,0.10413327646270952,0.001366120218579235,0.014139827179890024,0.012195121951219513,0.0016090010130274462,0.576530612244898,0.48148148148148145,0.9897540983606558,1.0,0.0,0.23076923076923078,0.36314308681672025,0.5591689250225835,0.45240784474792073,0.008348581884720952,0.72879149490128,0.530584656978709,0.0,0.3332396806443305,0.31556741552774875,0.32318635511874255,0.22940747683015725,0.5691460055096418,0.10510783200908061
